FREQ,REF_AREA,SPECULATION,TYPE_CULTURE,INDIC_AGRI,TIME_PERIOD,OBS_VALUE
A,AFNER6,RIZ,CUL_VIV,PROD,2018,8659.0
A,AFNER6,RIZ,CUL_VIV,PROD,2019,15914.0
A,AFNER6,RIZ,CUL_VIV,PROD,2020,9530.0
A,AFNER6,RIZ,CUL_VIV,PROD,2021,6814.0
A,AFNER6,RIZ,CUL_VIV,PROD,2022,15241.0
A,AFNER6,RIZ,CUL_VIV,PROD,2023,15925.6
A,AFNER6,RIZ,CUL_VIV,PROD,2024,25477.7276356
A,AFNER6,SOR,CUL_VIV,PROD,1990,13.9
A,AFNER6,SOR,CUL_VIV,PROD,1991,54.1
A,AFNER6,SOR,CUL_VIV,PROD,1992,38.3
A,AFNER6,SOR,CUL_VIV,PROD,1993,50.0
A,AFNER6,SOR,CUL_VIV,PROD,1994,35.0
A,AFNER6,SOR,CUL_VIV,PROD,1995,17.1
A,AFNER6,SOR,CUL_VIV,PROD,1996,60.887
A,AFNER6,SOR,CUL_VIV,PROD,1997,16.6
A,AFNER6,SOR,CUL_VIV,PROD,1998,78.21
A,AFNER6,SOR,CUL_VIV,PROD,1999,39.633
A,AFNER6,SOR,CUL_VIV,PROD,2000,24.57
A,AFNER6,SOR,CUL_VIV,PROD,2001,40.4124046083091
A,AFNER6,SOR,CUL_VIV,PROD,2002,37.11343377
A,AFNER6,SOR,CUL_VIV,PROD,2003,63.2803121170825
A,AFNER6,SOR,CUL_VIV,PROD,2004,39.756
A,AFNER6,SOR,CUL_VIV,PROD,2005,69.8
A,AFNER6,SOR,CUL_VIV,PROD,2006,88.534
A,AFNER6,SOR,CUL_VIV,PROD,2007,80.785
A,AFNER6,SOR,CUL_VIV,PROD,2008,178.357
A,AFNER6,SOR,CUL_VIV,PROD,2009,64.3
A,AFNER6,SOR,CUL_VIV,PROD,2010,121651.0
A,AFNER6,SOR,CUL_VIV,PROD,2011,40855.0
A,AFNER6,SOR,CUL_VIV,PROD,2012,92672.0
A,AFNER6,SOR,CUL_VIV,PROD,2013,152653.0
A,AFNER6,SOR,CUL_VIV,PROD,2014,128325.0
A,AFNER6,SOR,CUL_VIV,PROD,2015,232336.0
A,AFNER6,SOR,CUL_VIV,PROD,2016,181448.0
A,AFNER6,SOR,CUL_VIV,PROD,2017,237747.0
A,AFNER6,SOR,CUL_VIV,PROD,2018,230105.0
A,AFNER6,SOR,CUL_VIV,PROD,2019,196900.0
A,AFNER6,SOR,CUL_VIV,PROD,2020,231724.0
A,AFNER6,SOR,CUL_VIV,PROD,2021,74137.0
A,AFNER6,SOR,CUL_VIV,PROD,2022,220413.0
A,AFNER6,SOR,CUL_VIV,PROD,2023,133600.09
A,AFNER6,SOR,CUL_VIV,PROD,2024,157597.1160428
A,AFNER7,ARA,CUL_IND,PROD,1990,5.1
A,AFNER7,ARA,CUL_IND,PROD,1991,9.1
A,AFNER7,ARA,CUL_IND,PROD,1992,19.0
A,AFNER7,ARA,CUL_IND,PROD,1993,7.0
A,AFNER7,ARA,CUL_IND,PROD,1994,29.7
A,AFNER7,ARA,CUL_IND,PROD,1995,44.9
A,AFNER7,ARA,CUL_IND,PROD,1996,51.035
A,AFNER7,ARA,CUL_IND,PROD,1997,22.5
A,AFNER7,ARA,CUL_IND,PROD,1998,38.044
A,AFNER7,ARA,CUL_IND,PROD,1999,28.019
A,AFNER7,ARA,CUL_IND,PROD,2000,36.217
A,AFNER7,ARA,CUL_IND,PROD,2001,14.4751280614513
A,AFNER7,ARA,CUL_IND,PROD,2002,22.652076
A,AFNER7,ARA,CUL_IND,PROD,2003,43.412847
A,AFNER7,ARA,CUL_IND,PROD,2004,38.99
A,AFNER7,ARA,CUL_IND,PROD,2005,52.4
A,AFNER7,ARA,CUL_IND,PROD,2006,40.962
A,AFNER7,ARA,CUL_IND,PROD,2007,69.932
A,AFNER7,ARA,CUL_IND,PROD,2008,82.32
A,AFNER7,ARA,CUL_IND,PROD,2009,50.132
A,AFNER7,ARA,CUL_IND,PROD,2010,105324.0
A,AFNER7,ARA,CUL_IND,PROD,2011,112399.0
A,AFNER7,ARA,CUL_IND,PROD,2012,112532.0
A,AFNER7,ARA,CUL_IND,PROD,2013,109504.0
A,AFNER7,ARA,CUL_IND,PROD,2014,165158.0
A,AFNER7,ARA,CUL_IND,PROD,2015,103335.0
A,AFNER7,ARA,CUL_IND,PROD,2016,190114.0
A,AFNER7,ARA,CUL_IND,PROD,2017,177648.0
A,AFNER7,ARA,CUL_IND,PROD,2018,250634.0
A,AFNER7,ARA,CUL_IND,PROD,2019,228907.0
A,AFNER7,ARA,CUL_IND,PROD,2020,225807.0
A,AFNER7,ARA,CUL_IND,PROD,2021,250277.0
A,AFNER7,ARA,CUL_IND,PROD,2022,319233.0
A,AFNER7,ARA,CUL_IND,PROD,2023,238099.54
A,AFNER7,ARA,CUL_IND,PROD,2024,303482.9167675
A,AFNER7,MAI,CUL_VIV,PROD,1990,
A,AFNER7,MAI,CUL_VIV,PROD,1991,
A,AFNER7,MAI,CUL_VIV,PROD,1992,
A,AFNER7,MAI,CUL_VIV,PROD,1993,
A,AFNER7,MAI,CUL_VIV,PROD,1994,0.3
A,AFNER7,MAI,CUL_VIV,PROD,1995,0.1
A,AFNER7,MAI,CUL_VIV,PROD,1996,
A,AFNER7,MAI,CUL_VIV,PROD,1997,
A,AFNER7,MAI,CUL_VIV,PROD,1998,
A,AFNER7,MAI,CUL_VIV,PROD,1999,
A,AFNER7,MAI,CUL_VIV,PROD,2000,
A,AFNER7,MAI,CUL_VIV,PROD,2001,
A,AFNER7,MAI,CUL_VIV,PROD,2002,
A,AFNER7,MAI,CUL_VIV,PROD,2003,
A,AFNER7,MAI,CUL_VIV,PROD,2004,
A,AFNER7,MAI,CUL_VIV,PROD,2005,
A,AFNER7,MAI,CUL_VIV,PROD,2006,0.179
A,AFNER7,MAI,CUL_VIV,PROD,2007,0.159
A,AFNER7,MAI,CUL_VIV,PROD,2008,
A,AFNER7,MAI,CUL_VIV,PROD,2009,
A,AFNER7,MAI,CUL_VIV,PROD,2010,
A,AFNER7,MAI,CUL_VIV,PROD,2011,
A,AFNER7,MAI,CUL_VIV,PROD,2012,
A,AFNER7,MAI,CUL_VIV,PROD,2013,
A,AFNER7,MAI,CUL_VIV,PROD,2014,
A,AFNER7,MAI,CUL_VIV,PROD,2015,
A,AFNER7,MAI,CUL_VIV,PROD,2016,
A,AFNER7,MAI,CUL_VIV,PROD,2017,301.0
A,AFNER7,MAI,CUL_VIV,PROD,2018,345.0
A,AFNER7,MAI,CUL_VIV,PROD,2019,352.0
A,AFNER7,MAI,CUL_VIV,PROD,2020,291.0
A,AFNER7,MAI,CUL_VIV,PROD,2021,931.0
A,AFNER7,MAI,CUL_VIV,PROD,2022,1478.0
A,AFNER7,MAI,CUL_VIV,PROD,2023,1025.95
A,AFNER7,MAI,CUL_VIV,PROD,2024,1327.4774000999998
A,AFNER7,MIL,CUL_VIV,PROD,1990,205.8
A,AFNER7,MIL,CUL_VIV,PROD,1991,422.6
A,AFNER7,MIL,CUL_VIV,PROD,1992,321.0
A,AFNER7,MIL,CUL_VIV,PROD,1993,255.1
A,AFNER7,MIL,CUL_VIV,PROD,1994,360.7
A,AFNER7,MIL,CUL_VIV,PROD,1995,286.2
A,AFNER7,MIL,CUL_VIV,PROD,1996,302.911
A,AFNER7,MIL,CUL_VIV,PROD,1997,284.7
A,AFNER7,MIL,CUL_VIV,PROD,1998,410.443
A,AFNER7,MIL,CUL_VIV,PROD,1999,506.533
A,AFNER7,MIL,CUL_VIV,PROD,2000,360.597
A,AFNER7,MIL,CUL_VIV,PROD,2001,460.796700492368
A,AFNER7,MIL,CUL_VIV,PROD,2002,398.8505458
A,AFNER7,MIL,CUL_VIV,PROD,2003,487.482371920729
A,AFNER7,MIL,CUL_VIV,PROD,2004,377.13
A,AFNER7,MIL,CUL_VIV,PROD,2005,493.1
A,AFNER7,MIL,CUL_VIV,PROD,2006,449.854
A,AFNER7,MIL,CUL_VIV,PROD,2007,445.433
A,AFNER7,MIL,CUL_VIV,PROD,2008,508.272
A,AFNER7,MIL,CUL_VIV,PROD,2009,437.5
A,AFNER7,MIL,CUL_VIV,PROD,2010,620213.0
A,AFNER7,MIL,CUL_VIV,PROD,2011,554668.0
A,AFNER7,MIL,CUL_VIV,PROD,2012,686006.0
A,AFNER7,MIL,CUL_VIV,PROD,2013,455277.0
A,AFNER7,MIL,CUL_VIV,PROD,2014,466956.0
A,AFNER7,MIL,CUL_VIV,PROD,2015,560204.0
A,AFNER7,MIL,CUL_VIV,PROD,2016,695084.0
A,AFNER7,MIL,CUL_VIV,PROD,2017,713435.7060000001
A,AFNER7,MIL,CUL_VIV,PROD,2018,794080.0
A,AFNER7,MIL,CUL_VIV,PROD,2019,714526.0
A,AFNER7,MIL,CUL_VIV,PROD,2020,629522.0
A,AFNER7,MIL,CUL_VIV,PROD,2021,407508.0
A,AFNER7,MIL,CUL_VIV,PROD,2022,751401.0
A,AFNER7,MIL,CUL_VIV,PROD,2023,619420.03
A,AFNER7,MIL,CUL_VIV,PROD,2024,715408.1614376002
A,AFNER7,NIE,CUL_VIV,PROD,1990,112.7
A,AFNER7,NIE,CUL_VIV,PROD,1991,113.2
A,AFNER7,NIE,CUL_VIV,PROD,1992,87.7
A,AFNER7,NIE,CUL_VIV,PROD,1993,99.2
A,AFNER7,NIE,CUL_VIV,PROD,1994,160.5
A,AFNER7,NIE,CUL_VIV,PROD,1995,82.0
A,AFNER7,NIE,CUL_VIV,PROD,1996,54.433
A,AFNER7,NIE,CUL_VIV,PROD,1997,36.4
A,AFNER7,NIE,CUL_VIV,PROD,1998,23.58
A,AFNER7,NIE,CUL_VIV,PROD,1999,124.517
A,AFNER7,NIE,CUL_VIV,PROD,2000,103.116
A,AFNER7,NIE,CUL_VIV,PROD,2001,98.4456403429825
A,AFNER7,NIE,CUL_VIV,PROD,2002,194.534759
A,AFNER7,NIE,CUL_VIV,PROD,2003,157.892829
A,AFNER7,NIE,CUL_VIV,PROD,2004,105.985
A,AFNER7,NIE,CUL_VIV,PROD,2005,134.6
A,AFNER7,NIE,CUL_VIV,PROD,2006,134.659
A,AFNER7,NIE,CUL_VIV,PROD,2007,462.73
A,AFNER7,NIE,CUL_VIV,PROD,2008,266.401
A,AFNER7,NIE,CUL_VIV,PROD,2009,88.385
A,AFNER7,NIE,CUL_VIV,PROD,2010,342874.0
A,AFNER7,NIE,CUL_VIV,PROD,2011,302767.0
A,AFNER7,NIE,CUL_VIV,PROD,2012,193554.0
A,AFNER7,NIE,CUL_VIV,PROD,2013,269584.0
A,AFNER7,NIE,CUL_VIV,PROD,2014,402201.0
A,AFNER7,NIE,CUL_VIV,PROD,2015,411402.0
A,AFNER7,NIE,CUL_VIV,PROD,2016,484105.0
A,AFNER7,NIE,CUL_VIV,PROD,2017,468163.89192
A,AFNER7,NIE,CUL_VIV,PROD,2018,478156.0
A,AFNER7,NIE,CUL_VIV,PROD,2019,526238.6000000001
A,AFNER7,NIE,CUL_VIV,PROD,2020,521621.0
A,AFNER7,NIE,CUL_VIV,PROD,2021,458182.0
A,AFNER7,NIE,CUL_VIV,PROD,2022,621088.0
A,AFNER7,NIE,CUL_VIV,PROD,2023,547643.13
A,AFNER7,NIE,CUL_VIV,PROD,2024,620265.1776991
A,AFNER7,RIZ,CUL_VIV,PROD,1990,
A,AFNER7,RIZ,CUL_VIV,PROD,1991,
A,AFNER7,RIZ,CUL_VIV,PROD,1992,
A,AFNER7,RIZ,CUL_VIV,PROD,1993,
A,AFNER7,RIZ,CUL_VIV,PROD,1994,
A,AFNER7,RIZ,CUL_VIV,PROD,1995,
A,AFNER7,RIZ,CUL_VIV,PROD,1996,
A,AFNER7,RIZ,CUL_VIV,PROD,1997,
A,AFNER7,RIZ,CUL_VIV,PROD,1998,
A,AFNER7,RIZ,CUL_VIV,PROD,1999,
A,AFNER7,RIZ,CUL_VIV,PROD,2000,
A,AFNER7,RIZ,CUL_VIV,PROD,2001,
A,AFNER7,RIZ,CUL_VIV,PROD,2002,3.120366
A,AFNER7,RIZ,CUL_VIV,PROD,2003,
A,AFNER7,RIZ,CUL_VIV,PROD,2004,
A,AFNER7,RIZ,CUL_VIV,PROD,2005,
A,AFNER7,RIZ,CUL_VIV,PROD,2006,
A,AFNER7,RIZ,CUL_VIV,PROD,2007,
A,AFNER7,RIZ,CUL_VIV,PROD,2008,
A,AFNER7,RIZ,CUL_VIV,PROD,2009,
A,AFNER7,RIZ,CUL_VIV,PROD,2010,1307.0
A,AFNER7,RIZ,CUL_VIV,PROD,2011,
A,AFNER7,RIZ,CUL_VIV,PROD,2012,657.0
A,AFNER7,RIZ,CUL_VIV,PROD,2013,579.0
A,AFNER7,RIZ,CUL_VIV,PROD,2014,657.0
A,AFNER7,RIZ,CUL_VIV,PROD,2015,
A,AFNER7,RIZ,CUL_VIV,PROD,2016,919.0
A,AFNER7,RIZ,CUL_VIV,PROD,2017,403.191
A,AFNER7,RIZ,CUL_VIV,PROD,2018,1686.0
A,AFNER7,RIZ,CUL_VIV,PROD,2019,4169.0
A,AFNER7,RIZ,CUL_VIV,PROD,2020,3339.0
A,AFNER7,RIZ,CUL_VIV,PROD,2021,5938.0
A,AFNER7,RIZ,CUL_VIV,PROD,2022,11768.0
A,AFNER7,RIZ,CUL_VIV,PROD,2023,6580.41
A,AFNER7,RIZ,CUL_VIV,PROD,2024,19717.332728500005
A,AFNER7,SOR,CUL_VIV,PROD,1990,108.6
A,AFNER7,SOR,CUL_VIV,PROD,1991,205.9
A,AFNER7,SOR,CUL_VIV,PROD,1992,171.4
A,AFNER7,SOR,CUL_VIV,PROD,1993,123.4
A,AFNER7,SOR,CUL_VIV,PROD,1994,130.1
A,AFNER7,SOR,CUL_VIV,PROD,1995,105.1
A,AFNER7,SOR,CUL_VIV,PROD,1996,144.805
A,AFNER7,SOR,CUL_VIV,PROD,1997,141.3
A,AFNER7,SOR,CUL_VIV,PROD,1998,177.839
A,AFNER7,SOR,CUL_VIV,PROD,1999,180.941
A,AFNER7,SOR,CUL_VIV,PROD,2000,153.738
A,AFNER7,SOR,CUL_VIV,PROD,2001,254.803657
A,AFNER7,SOR,CUL_VIV,PROD,2002,250.1565418
A,AFNER7,SOR,CUL_VIV,PROD,2003,232.124797626402
A,AFNER7,SOR,CUL_VIV,PROD,2004,227.296
A,AFNER7,SOR,CUL_VIV,PROD,2005,285.6
A,AFNER7,SOR,CUL_VIV,PROD,2006,294.079
A,AFNER7,SOR,CUL_VIV,PROD,2007,302.32
A,AFNER7,SOR,CUL_VIV,PROD,2008,379.967
A,AFNER7,SOR,CUL_VIV,PROD,2009,204.3
A,AFNER7,SOR,CUL_VIV,PROD,2010,381481.0
A,AFNER7,SOR,CUL_VIV,PROD,2011,249222.0
A,AFNER7,SOR,CUL_VIV,PROD,2012,401208.0
A,AFNER7,SOR,CUL_VIV,PROD,2013,354224.0
A,AFNER7,SOR,CUL_VIV,PROD,2014,434473.0
A,AFNER7,SOR,CUL_VIV,PROD,2015,523018.0
A,AFNER7,SOR,CUL_VIV,PROD,2016,640196.0
A,AFNER7,SOR,CUL_VIV,PROD,2017,564629.547
A,AFNER7,SOR,CUL_VIV,PROD,2018,570455.0
A,AFNER7,SOR,CUL_VIV,PROD,2019,558405.0
A,AFNER7,SOR,CUL_VIV,PROD,2020,618536.0
A,AFNER7,SOR,CUL_VIV,PROD,2021,361024.0
A,AFNER7,SOR,CUL_VIV,PROD,2022,665250.0
A,AFNER7,SOR,CUL_VIV,PROD,2023,410987.51
A,AFNER7,SOR,CUL_VIV,PROD,2024,567771.7679103
A,AFNER8,ARA,CUL_IND,PROD,1990,
A,AFNER8,ARA,CUL_IND,PROD,1991,
A,AFNER8,ARA,CUL_IND,PROD,1992,
A,AFNER8,ARA,CUL_IND,PROD,1993,
A,AFNER8,ARA,CUL_IND,PROD,1994,
A,AFNER8,ARA,CUL_IND,PROD,1995,
A,AFNER8,ARA,CUL_IND,PROD,1996,
A,AFNER8,ARA,CUL_IND,PROD,1997,
A,AFNER8,ARA,CUL_IND,PROD,1998,
A,AFNER8,ARA,CUL_IND,PROD,1999,
A,AFNER8,ARA,CUL_IND,PROD,2000,0.008
A,AFNER8,ARA,CUL_IND,PROD,2001,
A,AFNER8,ARA,CUL_IND,PROD,2002,
A,AFNER8,ARA,CUL_IND,PROD,2003,176.457
A,AFNER8,ARA,CUL_IND,PROD,2004,0.008
A,AFNER8,ARA,CUL_IND,PROD,2005,0.1
A,AFNER8,ARA,CUL_IND,PROD,2006,0.065
A,AFNER8,ARA,CUL_IND,PROD,2007,0.69
A,AFNER8,ARA,CUL_IND,PROD,2008,1.927
A,AFNER8,ARA,CUL_IND,PROD,2009,0.167
A,AFNER8,ARA,CUL_IND,PROD,2010,1878.0
A,AFNER8,ARA,CUL_IND,PROD,2011,80.0
A,AFNER8,ARA,CUL_IND,PROD,2012,
A,AFNER8,ARA,CUL_IND,PROD,2013,
A,AFNER8,ARA,CUL_IND,PROD,2014,374.0
A,AFNER8,ARA,CUL_IND,PROD,2015,267.0
A,AFNER8,ARA,CUL_IND,PROD,2016,866.0
A,AFNER8,ARA,CUL_IND,PROD,2017,685.0
A,AFNER8,ARA,CUL_IND,PROD,2018,87.0
A,AFNER8,ARA,CUL_IND,PROD,2019,43.0
A,AFNER8,ARA,CUL_IND,PROD,2020,75.0
A,AFNER8,ARA,CUL_IND,PROD,2021,29.0
A,AFNER8,ARA,CUL_IND,PROD,2022,50.0
A,AFNER8,ARA,CUL_IND,PROD,2023,779.12
A,AFNER8,ARA,CUL_IND,PROD,2024,0.0
A,AFNER8,MAI,CUL_VIV,PROD,1990,
A,AFNER8,MAI,CUL_VIV,PROD,1991,
A,AFNER8,MAI,CUL_VIV,PROD,1992,
A,AFNER8,MAI,CUL_VIV,PROD,1993,
A,AFNER8,MAI,CUL_VIV,PROD,1994,
A,AFNER8,MAI,CUL_VIV,PROD,1995,
A,AFNER8,MAI,CUL_VIV,PROD,1996,
A,AFNER8,MAI,CUL_VIV,PROD,1997,
A,AFNER8,MAI,CUL_VIV,PROD,1998,
A,AFNER8,MAI,CUL_VIV,PROD,1999,
A,AFNER8,MAI,CUL_VIV,PROD,2000,
A,AFNER8,MAI,CUL_VIV,PROD,2001,
A,AFNER8,MAI,CUL_VIV,PROD,2002,
A,AFNER8,MAI,CUL_VIV,PROD,2003,
A,AFNER8,MAI,CUL_VIV,PROD,2004,
A,AFNER8,MAI,CUL_VIV,PROD,2005,1.5
A,AFNER8,MAI,CUL_VIV,PROD,2006,0.014
A,AFNER8,MAI,CUL_VIV,PROD,2007,0.016
A,AFNER8,MAI,CUL_VIV,PROD,2008,0.037
A,AFNER8,MAI,CUL_VIV,PROD,2009,
A,AFNER8,MAI,CUL_VIV,PROD,2010,38.0
A,AFNER8,MAI,CUL_VIV,PROD,2011,36.0
A,AFNER8,MAI,CUL_VIV,PROD,2012,
A,AFNER8,MAI,CUL_VIV,PROD,2013,
A,AFNER8,MAI,CUL_VIV,PROD,2014,
A,AFNER8,MAI,CUL_VIV,PROD,2015,
A,AFNER8,MAI,CUL_VIV,PROD,2016,21.0
A,AFNER8,MAI,CUL_VIV,PROD,2017,22.0
A,AFNER8,MAI,CUL_VIV,PROD,2018,6.0
A,AFNER8,MAI,CUL_VIV,PROD,2019,3.0
A,AFNER8,MAI,CUL_VIV,PROD,2020,12.0
A,AFNER8,MAI,CUL_VIV,PROD,2021,3.0
A,AFNER8,MAI,CUL_VIV,PROD,2022,5.0
A,AFNER8,MAI,CUL_VIV,PROD,2023,34.9
A,AFNER8,MAI,CUL_VIV,PROD,2024,71.743709
A,AFNER8,MIL,CUL_VIV,PROD,1990,
A,AFNER8,MIL,CUL_VIV,PROD,1991,1.2
A,AFNER8,MIL,CUL_VIV,PROD,1992,13.0
A,AFNER8,MIL,CUL_VIV,PROD,1993,8.6
A,AFNER8,MIL,CUL_VIV,PROD,1994,4.5
A,AFNER8,MIL,CUL_VIV,PROD,1995,4.8
A,AFNER8,MIL,CUL_VIV,PROD,1996,2.736
A,AFNER8,MIL,CUL_VIV,PROD,1997,5.7
A,AFNER8,MIL,CUL_VIV,PROD,1998,7.125
A,AFNER8,MIL,CUL_VIV,PROD,1999,4.138
A,AFNER8,MIL,CUL_VIV,PROD,2000,4.21
A,AFNER8,MIL,CUL_VIV,PROD,2001,4.851839
A,AFNER8,MIL,CUL_VIV,PROD,2002,4.838703
A,AFNER8,MIL,CUL_VIV,PROD,2003,8.943184
A,AFNER8,MIL,CUL_VIV,PROD,2004,9.474
A,AFNER8,MIL,CUL_VIV,PROD,2005,8.1
A,AFNER8,MIL,CUL_VIV,PROD,2006,1.47
A,AFNER8,MIL,CUL_VIV,PROD,2007,9.276
A,AFNER8,MIL,CUL_VIV,PROD,2008,18.328
A,AFNER8,MIL,CUL_VIV,PROD,2009,18.9
A,AFNER8,MIL,CUL_VIV,PROD,2010,14508.0
A,AFNER8,MIL,CUL_VIV,PROD,2011,7695.0
A,AFNER8,MIL,CUL_VIV,PROD,2012,18037.0
A,AFNER8,MIL,CUL_VIV,PROD,2013,15111.0
A,AFNER8,MIL,CUL_VIV,PROD,2014,16555.0
A,AFNER8,MIL,CUL_VIV,PROD,2015,12028.0
A,AFNER8,MIL,CUL_VIV,PROD,2016,19110.0
A,AFNER8,MIL,CUL_VIV,PROD,2017,17599.720520000003
A,AFNER8,MIL,CUL_VIV,PROD,2018,12030.0
A,AFNER8,MIL,CUL_VIV,PROD,2019,2374.0
A,AFNER8,MIL,CUL_VIV,PROD,2020,9878.0
A,AFNER8,MIL,CUL_VIV,PROD,2021,2063.0
A,AFNER8,MIL,CUL_VIV,PROD,2022,4417.0
A,AFNER8,MIL,CUL_VIV,PROD,2023,8239.67
A,AFNER8,MIL,CUL_VIV,PROD,2024,9697.8198057
A,AFNER8,NIE,CUL_VIV,PROD,1990,
A,AFNER8,NIE,CUL_VIV,PROD,1991,
A,AFNER8,NIE,CUL_VIV,PROD,1992,
A,AFNER8,NIE,CUL_VIV,PROD,1993,0.6
A,AFNER8,NIE,CUL_VIV,PROD,1994,
A,AFNER8,NIE,CUL_VIV,PROD,1995,0.1
A,AFNER8,NIE,CUL_VIV,PROD,1996,0.13
A,AFNER8,NIE,CUL_VIV,PROD,1997,0.2
A,AFNER8,NIE,CUL_VIV,PROD,1998,2.855
A,AFNER8,NIE,CUL_VIV,PROD,1999,0.6
A,AFNER8,NIE,CUL_VIV,PROD,2000,0.449
A,AFNER8,NIE,CUL_VIV,PROD,2001,1.030829
A,AFNER8,NIE,CUL_VIV,PROD,2002,1.335534
A,AFNER8,NIE,CUL_VIV,PROD,2003,1.698378
A,AFNER8,NIE,CUL_VIV,PROD,2004,3.391
A,AFNER8,NIE,CUL_VIV,PROD,2005,2.7
A,AFNER8,NIE,CUL_VIV,PROD,2006,0.557
A,AFNER8,NIE,CUL_VIV,PROD,2007,0.036
A,AFNER8,NIE,CUL_VIV,PROD,2008,4.128
A,AFNER8,NIE,CUL_VIV,PROD,2009,3.597
A,AFNER8,NIE,CUL_VIV,PROD,2010,3653.0
A,AFNER8,NIE,CUL_VIV,PROD,2011,894.0
A,AFNER8,NIE,CUL_VIV,PROD,2012,4278.0
A,AFNER8,NIE,CUL_VIV,PROD,2013,4958.0
A,AFNER8,NIE,CUL_VIV,PROD,2014,4096.0
A,AFNER8,NIE,CUL_VIV,PROD,2015,4057.0
A,AFNER8,NIE,CUL_VIV,PROD,2016,5380.0
A,AFNER8,NIE,CUL_VIV,PROD,2017,5076.709999999999
A,AFNER8,NIE,CUL_VIV,PROD,2018,5700.0
A,AFNER8,NIE,CUL_VIV,PROD,2019,4423.4
A,AFNER8,NIE,CUL_VIV,PROD,2020,5543.0
A,AFNER8,NIE,CUL_VIV,PROD,2021,2110.0
A,AFNER8,NIE,CUL_VIV,PROD,2022,5258.0
A,AFNER8,NIE,CUL_VIV,PROD,2023,4967.96
A,AFNER8,NIE,CUL_VIV,PROD,2024,6461.238173399999
A,AFNER8,RIZ,CUL_VIV,PROD,1990,
A,AFNER8,RIZ,CUL_VIV,PROD,1991,
A,AFNER8,RIZ,CUL_VIV,PROD,1992,
A,AFNER8,RIZ,CUL_VIV,PROD,1993,
A,AFNER8,RIZ,CUL_VIV,PROD,1994,
A,AFNER8,RIZ,CUL_VIV,PROD,1995,
A,AFNER8,RIZ,CUL_VIV,PROD,1996,
A,AFNER8,RIZ,CUL_VIV,PROD,1997,
A,AFNER8,RIZ,CUL_VIV,PROD,1998,
A,AFNER8,RIZ,CUL_VIV,PROD,1999,
A,AFNER8,RIZ,CUL_VIV,PROD,2000,
A,AFNER8,RIZ,CUL_VIV,PROD,2001,0.14364
A,AFNER8,RIZ,CUL_VIV,PROD,2002,
A,AFNER8,RIZ,CUL_VIV,PROD,2003,0.153
A,AFNER8,RIZ,CUL_VIV,PROD,2004,0.177
A,AFNER8,RIZ,CUL_VIV,PROD,2005,1.5
A,AFNER8,RIZ,CUL_VIV,PROD,2006,0.019
A,AFNER8,RIZ,CUL_VIV,PROD,2007,0.577
A,AFNER8,RIZ,CUL_VIV,PROD,2008,3.442
A,AFNER8,RIZ,CUL_VIV,PROD,2009,
A,AFNER8,RIZ,CUL_VIV,PROD,2010,2734.0
A,AFNER8,RIZ,CUL_VIV,PROD,2011,2756.0
A,AFNER8,RIZ,CUL_VIV,PROD,2012,
A,AFNER8,RIZ,CUL_VIV,PROD,2013,
A,AFNER8,RIZ,CUL_VIV,PROD,2014,
A,AFNER8,RIZ,CUL_VIV,PROD,2015,
A,AFNER8,RIZ,CUL_VIV,PROD,2016,
A,AFNER8,RIZ,CUL_VIV,PROD,2017,
A,AFNER8,RIZ,CUL_VIV,PROD,2018,
A,AFNER8,RIZ,CUL_VIV,PROD,2019,0.0
A,AFNER8,RIZ,CUL_VIV,PROD,2020,
A,AFNER8,RIZ,CUL_VIV,PROD,2021,
A,AFNER8,RIZ,CUL_VIV,PROD,2022,
A,AFNER8,RIZ,CUL_VIV,PROD,2023,24.3
A,AFNER8,SOR,CUL_VIV,PROD,1990,
A,AFNER8,SOR,CUL_VIV,PROD,1991,
A,AFNER8,SOR,CUL_VIV,PROD,1992,1.3
A,AFNER8,SOR,CUL_VIV,PROD,1993,1.1
A,AFNER8,SOR,CUL_VIV,PROD,1994,
A,AFNER8,SOR,CUL_VIV,PROD,1995,
A,AFNER8,SOR,CUL_VIV,PROD,1996,0.568
A,AFNER8,SOR,CUL_VIV,PROD,1997,
A,AFNER8,SOR,CUL_VIV,PROD,1998,0.087
A,AFNER8,SOR,CUL_VIV,PROD,1999,0.1
A,AFNER8,SOR,CUL_VIV,PROD,2000,0.048
A,AFNER8,SOR,CUL_VIV,PROD,2001,0.01197
A,AFNER8,SOR,CUL_VIV,PROD,2002,0.030749
A,AFNER8,SOR,CUL_VIV,PROD,2003,0.171848
A,AFNER8,SOR,CUL_VIV,PROD,2004,1.353
A,AFNER8,SOR,CUL_VIV,PROD,2005,0.2
A,AFNER8,SOR,CUL_VIV,PROD,2006,0.419
A,AFNER8,SOR,CUL_VIV,PROD,2007,0.824
A,AFNER8,SOR,CUL_VIV,PROD,2008,1.646
A,AFNER8,SOR,CUL_VIV,PROD,2009,1.344
A,AFNER8,SOR,CUL_VIV,PROD,2010,1571.0
A,AFNER8,SOR,CUL_VIV,PROD,2011,454.0
A,AFNER8,SOR,CUL_VIV,PROD,2012,2427.0
A,AFNER8,SOR,CUL_VIV,PROD,2013,8923.0
A,AFNER8,SOR,CUL_VIV,PROD,2014,3891.0
A,AFNER8,SOR,CUL_VIV,PROD,2015,2361.0
A,AFNER8,SOR,CUL_VIV,PROD,2016,4617.0
